"","epoch_type","config","seed_split","m","step_size","kernel_size_h","kernel_size_w","kernel_shape","num_kernel","pool_size_h","pool_size_w","fcl_size","dropout","optimizer","learning_rate","batch_size","num_epoch"
"2042","5min",85,9818,18,2,1,1,"square",16,5,3,16,0.5,"adam",0.001,100,150
"2043","5min",85,7,18,2,1,1,"square",16,5,3,16,0.5,"adam",0.001,100,150
"2044","5min",85,155,18,2,1,1,"square",16,5,3,16,0.5,"adam",0.001,100,150
"2045","5min",85,642,18,2,1,1,"square",16,5,3,16,0.5,"adam",0.001,100,150
"2046","5min",86,890,18,2,3,1,"long rec",16,5,3,16,0.5,"adam",0.001,100,150
"2047","5min",86,9818,18,2,3,1,"long rec",16,5,3,16,0.5,"adam",0.001,100,150
"2048","5min",86,7,18,2,3,1,"long rec",16,5,3,16,0.5,"adam",0.001,100,150
"2049","5min",86,155,18,2,3,1,"long rec",16,5,3,16,0.5,"adam",0.001,100,150
"2050","5min",86,642,18,2,3,1,"long rec",16,5,3,16,0.5,"adam",0.001,100,150
"2051","5min",87,890,18,2,1,3,"wide rec",16,5,3,16,0.5,"adam",0.001,100,150
"2052","5min",87,9818,18,2,1,3,"wide rec",16,5,3,16,0.5,"adam",0.001,100,150
"2053","5min",87,7,18,2,1,3,"wide rec",16,5,3,16,0.5,"adam",0.001,100,150
"2054","5min",87,155,18,2,1,3,"wide rec",16,5,3,16,0.5,"adam",0.001,100,150
"2055","5min",87,642,18,2,1,3,"wide rec",16,5,3,16,0.5,"adam",0.001,100,150
"2056","5min",88,890,18,2,3,3,"square",16,5,3,16,0.5,"adam",0.001,100,150
"2057","5min",88,9818,18,2,3,3,"square",16,5,3,16,0.5,"adam",0.001,100,150
"2058","5min",88,7,18,2,3,3,"square",16,5,3,16,0.5,"adam",0.001,100,150
"2059","5min",88,155,18,2,3,3,"square",16,5,3,16,0.5,"adam",0.001,100,150
"2060","5min",88,642,18,2,3,3,"square",16,5,3,16,0.5,"adam",0.001,100,150
"2061","5min",89,890,18,2,1,5,"wide rec",16,5,3,16,0.5,"adam",0.001,100,150
"2062","5min",89,9818,18,2,1,5,"wide rec",16,5,3,16,0.5,"adam",0.001,100,150
"2063","5min",89,7,18,2,1,5,"wide rec",16,5,3,16,0.5,"adam",0.001,100,150
"2064","5min",89,155,18,2,1,5,"wide rec",16,5,3,16,0.5,"adam",0.001,100,150
"2065","5min",89,642,18,2,1,5,"wide rec",16,5,3,16,0.5,"adam",0.001,100,150
"2066","5min",90,890,18,2,3,5,"wide rec",16,5,3,16,0.5,"adam",0.001,100,150
"2067","5min",90,9818,18,2,3,5,"wide rec",16,5,3,16,0.5,"adam",0.001,100,150
"2068","5min",90,7,18,2,3,5,"wide rec",16,5,3,16,0.5,"adam",0.001,100,150
"2069","5min",90,155,18,2,3,5,"wide rec",16,5,3,16,0.5,"adam",0.001,100,150
"2070","5min",90,642,18,2,3,5,"wide rec",16,5,3,16,0.5,"adam",0.001,100,150
"2071","5min",91,890,18,2,1,1,"square",16,3,4,16,0.5,"adam",0.001,100,150
"2072","5min",91,9818,18,2,1,1,"square",16,3,4,16,0.5,"adam",0.001,100,150
"2073","5min",91,7,18,2,1,1,"square",16,3,4,16,0.5,"adam",0.001,100,150
"2074","5min",91,155,18,2,1,1,"square",16,3,4,16,0.5,"adam",0.001,100,150
"2075","5min",91,642,18,2,1,1,"square",16,3,4,16,0.5,"adam",0.001,100,150
"2076","5min",92,890,18,2,3,1,"long rec",16,3,4,16,0.5,"adam",0.001,100,150
"2077","5min",92,9818,18,2,3,1,"long rec",16,3,4,16,0.5,"adam",0.001,100,150
"2078","5min",92,7,18,2,3,1,"long rec",16,3,4,16,0.5,"adam",0.001,100,150
"2079","5min",92,155,18,2,3,1,"long rec",16,3,4,16,0.5,"adam",0.001,100,150
"2080","5min",92,642,18,2,3,1,"long rec",16,3,4,16,0.5,"adam",0.001,100,150
"2081","5min",93,890,18,2,1,3,"wide rec",16,3,4,16,0.5,"adam",0.001,100,150
"2082","5min",93,9818,18,2,1,3,"wide rec",16,3,4,16,0.5,"adam",0.001,100,150
"2083","5min",93,7,18,2,1,3,"wide rec",16,3,4,16,0.5,"adam",0.001,100,150
"2084","5min",93,155,18,2,1,3,"wide rec",16,3,4,16,0.5,"adam",0.001,100,150
"2085","5min",93,642,18,2,1,3,"wide rec",16,3,4,16,0.5,"adam",0.001,100,150
"2086","5min",94,890,18,2,3,3,"square",16,3,4,16,0.5,"adam",0.001,100,150
"2087","5min",94,9818,18,2,3,3,"square",16,3,4,16,0.5,"adam",0.001,100,150
"2088","5min",94,7,18,2,3,3,"square",16,3,4,16,0.5,"adam",0.001,100,150
"2089","5min",94,155,18,2,3,3,"square",16,3,4,16,0.5,"adam",0.001,100,150
"2090","5min",94,642,18,2,3,3,"square",16,3,4,16,0.5,"adam",0.001,100,150
"2091","5min",95,890,18,2,1,5,"wide rec",16,3,4,16,0.5,"adam",0.001,100,150
"2092","5min",95,9818,18,2,1,5,"wide rec",16,3,4,16,0.5,"adam",0.001,100,150
"2093","5min",95,7,18,2,1,5,"wide rec",16,3,4,16,0.5,"adam",0.001,100,150
"2094","5min",95,155,18,2,1,5,"wide rec",16,3,4,16,0.5,"adam",0.001,100,150
"2095","5min",95,642,18,2,1,5,"wide rec",16,3,4,16,0.5,"adam",0.001,100,150
"2096","5min",96,890,18,2,3,5,"wide rec",16,3,4,16,0.5,"adam",0.001,100,150
"2097","5min",96,9818,18,2,3,5,"wide rec",16,3,4,16,0.5,"adam",0.001,100,150
"2098","5min",96,7,18,2,3,5,"wide rec",16,3,4,16,0.5,"adam",0.001,100,150
"2099","5min",96,155,18,2,3,5,"wide rec",16,3,4,16,0.5,"adam",0.001,100,150
"2100","5min",96,642,18,2,3,5,"wide rec",16,3,4,16,0.5,"adam",0.001,100,150
"2101","5min",97,890,18,2,1,1,"square",16,4,4,16,0.5,"adam",0.001,100,150
"2102","5min",97,9818,18,2,1,1,"square",16,4,4,16,0.5,"adam",0.001,100,150
"2103","5min",97,7,18,2,1,1,"square",16,4,4,16,0.5,"adam",0.001,100,150
"2104","5min",97,155,18,2,1,1,"square",16,4,4,16,0.5,"adam",0.001,100,150
"2105","5min",97,642,18,2,1,1,"square",16,4,4,16,0.5,"adam",0.001,100,150
"2106","5min",98,890,18,2,3,1,"long rec",16,4,4,16,0.5,"adam",0.001,100,150
"2107","5min",98,9818,18,2,3,1,"long rec",16,4,4,16,0.5,"adam",0.001,100,150
"2108","5min",98,7,18,2,3,1,"long rec",16,4,4,16,0.5,"adam",0.001,100,150
"2109","5min",98,155,18,2,3,1,"long rec",16,4,4,16,0.5,"adam",0.001,100,150
"2110","5min",98,642,18,2,3,1,"long rec",16,4,4,16,0.5,"adam",0.001,100,150
"2111","5min",99,890,18,2,1,3,"wide rec",16,4,4,16,0.5,"adam",0.001,100,150
"2112","5min",99,9818,18,2,1,3,"wide rec",16,4,4,16,0.5,"adam",0.001,100,150
"2113","5min",99,7,18,2,1,3,"wide rec",16,4,4,16,0.5,"adam",0.001,100,150
"2114","5min",99,155,18,2,1,3,"wide rec",16,4,4,16,0.5,"adam",0.001,100,150
"2115","5min",99,642,18,2,1,3,"wide rec",16,4,4,16,0.5,"adam",0.001,100,150
"2116","5min",100,890,18,2,3,3,"square",16,4,4,16,0.5,"adam",0.001,100,150
"2117","5min",100,9818,18,2,3,3,"square",16,4,4,16,0.5,"adam",0.001,100,150
"2118","5min",100,7,18,2,3,3,"square",16,4,4,16,0.5,"adam",0.001,100,150
"2119","5min",100,155,18,2,3,3,"square",16,4,4,16,0.5,"adam",0.001,100,150
"2120","5min",100,642,18,2,3,3,"square",16,4,4,16,0.5,"adam",0.001,100,150
"2121","5min",101,890,18,2,1,5,"wide rec",16,4,4,16,0.5,"adam",0.001,100,150
"2122","5min",101,9818,18,2,1,5,"wide rec",16,4,4,16,0.5,"adam",0.001,100,150
"2123","5min",101,7,18,2,1,5,"wide rec",16,4,4,16,0.5,"adam",0.001,100,150
"2124","5min",101,155,18,2,1,5,"wide rec",16,4,4,16,0.5,"adam",0.001,100,150
"2125","5min",101,642,18,2,1,5,"wide rec",16,4,4,16,0.5,"adam",0.001,100,150
"2126","5min",102,890,18,2,3,5,"wide rec",16,4,4,16,0.5,"adam",0.001,100,150
"2127","5min",102,9818,18,2,3,5,"wide rec",16,4,4,16,0.5,"adam",0.001,100,150
"2128","5min",102,7,18,2,3,5,"wide rec",16,4,4,16,0.5,"adam",0.001,100,150
"2129","5min",102,155,18,2,3,5,"wide rec",16,4,4,16,0.5,"adam",0.001,100,150
"2130","5min",102,642,18,2,3,5,"wide rec",16,4,4,16,0.5,"adam",0.001,100,150
"2131","5min",103,890,18,2,1,1,"square",16,5,4,16,0.5,"adam",0.001,100,150
"2132","5min",103,9818,18,2,1,1,"square",16,5,4,16,0.5,"adam",0.001,100,150
"2133","5min",103,7,18,2,1,1,"square",16,5,4,16,0.5,"adam",0.001,100,150
"2134","5min",103,155,18,2,1,1,"square",16,5,4,16,0.5,"adam",0.001,100,150
"2135","5min",103,642,18,2,1,1,"square",16,5,4,16,0.5,"adam",0.001,100,150
"2136","5min",104,890,18,2,3,1,"long rec",16,5,4,16,0.5,"adam",0.001,100,150
"2137","5min",104,9818,18,2,3,1,"long rec",16,5,4,16,0.5,"adam",0.001,100,150
"2138","5min",104,7,18,2,3,1,"long rec",16,5,4,16,0.5,"adam",0.001,100,150
"2139","5min",104,155,18,2,3,1,"long rec",16,5,4,16,0.5,"adam",0.001,100,150
"2140","5min",104,642,18,2,3,1,"long rec",16,5,4,16,0.5,"adam",0.001,100,150
"2141","5min",105,890,18,2,1,3,"wide rec",16,5,4,16,0.5,"adam",0.001,100,150
"2142","5min",105,9818,18,2,1,3,"wide rec",16,5,4,16,0.5,"adam",0.001,100,150
"2143","5min",105,7,18,2,1,3,"wide rec",16,5,4,16,0.5,"adam",0.001,100,150
"2144","5min",105,155,18,2,1,3,"wide rec",16,5,4,16,0.5,"adam",0.001,100,150
"2145","5min",105,642,18,2,1,3,"wide rec",16,5,4,16,0.5,"adam",0.001,100,150
"2146","5min",106,890,18,2,3,3,"square",16,5,4,16,0.5,"adam",0.001,100,150
"2147","5min",106,9818,18,2,3,3,"square",16,5,4,16,0.5,"adam",0.001,100,150
"2148","5min",106,7,18,2,3,3,"square",16,5,4,16,0.5,"adam",0.001,100,150
"2149","5min",106,155,18,2,3,3,"square",16,5,4,16,0.5,"adam",0.001,100,150
"2150","5min",106,642,18,2,3,3,"square",16,5,4,16,0.5,"adam",0.001,100,150
"2151","5min",107,890,18,2,1,5,"wide rec",16,5,4,16,0.5,"adam",0.001,100,150
"2152","5min",107,9818,18,2,1,5,"wide rec",16,5,4,16,0.5,"adam",0.001,100,150
"2153","5min",107,7,18,2,1,5,"wide rec",16,5,4,16,0.5,"adam",0.001,100,150
"2154","5min",107,155,18,2,1,5,"wide rec",16,5,4,16,0.5,"adam",0.001,100,150
"2155","5min",107,642,18,2,1,5,"wide rec",16,5,4,16,0.5,"adam",0.001,100,150
"2156","5min",108,890,18,2,3,5,"wide rec",16,5,4,16,0.5,"adam",0.001,100,150
"2157","5min",108,9818,18,2,3,5,"wide rec",16,5,4,16,0.5,"adam",0.001,100,150
"2158","5min",108,7,18,2,3,5,"wide rec",16,5,4,16,0.5,"adam",0.001,100,150
"2159","5min",108,155,18,2,3,5,"wide rec",16,5,4,16,0.5,"adam",0.001,100,150
"2160","5min",108,642,18,2,3,5,"wide rec",16,5,4,16,0.5,"adam",0.001,100,150
"2161","5min",109,890,18,2,1,1,"square",16,3,5,16,0.5,"adam",0.001,100,150
"2162","5min",109,9818,18,2,1,1,"square",16,3,5,16,0.5,"adam",0.001,100,150
"2163","5min",109,7,18,2,1,1,"square",16,3,5,16,0.5,"adam",0.001,100,150
"2164","5min",109,155,18,2,1,1,"square",16,3,5,16,0.5,"adam",0.001,100,150
"2165","5min",109,642,18,2,1,1,"square",16,3,5,16,0.5,"adam",0.001,100,150
"2166","5min",110,890,18,2,3,1,"long rec",16,3,5,16,0.5,"adam",0.001,100,150
"2167","5min",110,9818,18,2,3,1,"long rec",16,3,5,16,0.5,"adam",0.001,100,150
"2168","5min",110,7,18,2,3,1,"long rec",16,3,5,16,0.5,"adam",0.001,100,150
"2169","5min",110,155,18,2,3,1,"long rec",16,3,5,16,0.5,"adam",0.001,100,150
"2170","5min",110,642,18,2,3,1,"long rec",16,3,5,16,0.5,"adam",0.001,100,150
"2171","5min",111,890,18,2,1,3,"wide rec",16,3,5,16,0.5,"adam",0.001,100,150
"2172","5min",111,9818,18,2,1,3,"wide rec",16,3,5,16,0.5,"adam",0.001,100,150
"2173","5min",111,7,18,2,1,3,"wide rec",16,3,5,16,0.5,"adam",0.001,100,150
"2174","5min",111,155,18,2,1,3,"wide rec",16,3,5,16,0.5,"adam",0.001,100,150
"2175","5min",111,642,18,2,1,3,"wide rec",16,3,5,16,0.5,"adam",0.001,100,150
"2176","5min",112,890,18,2,3,3,"square",16,3,5,16,0.5,"adam",0.001,100,150
"2177","5min",112,9818,18,2,3,3,"square",16,3,5,16,0.5,"adam",0.001,100,150
"2178","5min",112,7,18,2,3,3,"square",16,3,5,16,0.5,"adam",0.001,100,150
"2179","5min",112,155,18,2,3,3,"square",16,3,5,16,0.5,"adam",0.001,100,150
"2180","5min",112,642,18,2,3,3,"square",16,3,5,16,0.5,"adam",0.001,100,150
"2181","5min",113,890,18,2,1,5,"wide rec",16,3,5,16,0.5,"adam",0.001,100,150
"2182","5min",113,9818,18,2,1,5,"wide rec",16,3,5,16,0.5,"adam",0.001,100,150
"2183","5min",113,7,18,2,1,5,"wide rec",16,3,5,16,0.5,"adam",0.001,100,150
"2184","5min",113,155,18,2,1,5,"wide rec",16,3,5,16,0.5,"adam",0.001,100,150
"2185","5min",113,642,18,2,1,5,"wide rec",16,3,5,16,0.5,"adam",0.001,100,150
"2186","5min",114,890,18,2,3,5,"wide rec",16,3,5,16,0.5,"adam",0.001,100,150
"2187","5min",114,9818,18,2,3,5,"wide rec",16,3,5,16,0.5,"adam",0.001,100,150
"2188","5min",114,7,18,2,3,5,"wide rec",16,3,5,16,0.5,"adam",0.001,100,150
"2189","5min",114,155,18,2,3,5,"wide rec",16,3,5,16,0.5,"adam",0.001,100,150
"2190","5min",114,642,18,2,3,5,"wide rec",16,3,5,16,0.5,"adam",0.001,100,150
"2191","5min",115,890,18,2,1,1,"square",16,4,5,16,0.5,"adam",0.001,100,150
"2192","5min",115,9818,18,2,1,1,"square",16,4,5,16,0.5,"adam",0.001,100,150
"2193","5min",115,7,18,2,1,1,"square",16,4,5,16,0.5,"adam",0.001,100,150
"2194","5min",115,155,18,2,1,1,"square",16,4,5,16,0.5,"adam",0.001,100,150
"2195","5min",115,642,18,2,1,1,"square",16,4,5,16,0.5,"adam",0.001,100,150
"2196","5min",116,890,18,2,3,1,"long rec",16,4,5,16,0.5,"adam",0.001,100,150
"2197","5min",116,9818,18,2,3,1,"long rec",16,4,5,16,0.5,"adam",0.001,100,150
"2198","5min",116,7,18,2,3,1,"long rec",16,4,5,16,0.5,"adam",0.001,100,150
"2199","5min",116,155,18,2,3,1,"long rec",16,4,5,16,0.5,"adam",0.001,100,150
"2200","5min",116,642,18,2,3,1,"long rec",16,4,5,16,0.5,"adam",0.001,100,150
"2201","5min",117,890,18,2,1,3,"wide rec",16,4,5,16,0.5,"adam",0.001,100,150
"2202","5min",117,9818,18,2,1,3,"wide rec",16,4,5,16,0.5,"adam",0.001,100,150
"2203","5min",117,7,18,2,1,3,"wide rec",16,4,5,16,0.5,"adam",0.001,100,150
"2204","5min",117,155,18,2,1,3,"wide rec",16,4,5,16,0.5,"adam",0.001,100,150
"2205","5min",117,642,18,2,1,3,"wide rec",16,4,5,16,0.5,"adam",0.001,100,150
"2206","5min",118,890,18,2,3,3,"square",16,4,5,16,0.5,"adam",0.001,100,150
"2207","5min",118,9818,18,2,3,3,"square",16,4,5,16,0.5,"adam",0.001,100,150
"2208","5min",118,7,18,2,3,3,"square",16,4,5,16,0.5,"adam",0.001,100,150
"2209","5min",118,155,18,2,3,3,"square",16,4,5,16,0.5,"adam",0.001,100,150
"2210","5min",118,642,18,2,3,3,"square",16,4,5,16,0.5,"adam",0.001,100,150
"2211","5min",119,890,18,2,1,5,"wide rec",16,4,5,16,0.5,"adam",0.001,100,150
"2212","5min",119,9818,18,2,1,5,"wide rec",16,4,5,16,0.5,"adam",0.001,100,150
"2213","5min",119,7,18,2,1,5,"wide rec",16,4,5,16,0.5,"adam",0.001,100,150
"2214","5min",119,155,18,2,1,5,"wide rec",16,4,5,16,0.5,"adam",0.001,100,150
"2215","5min",119,642,18,2,1,5,"wide rec",16,4,5,16,0.5,"adam",0.001,100,150
"2216","5min",120,890,18,2,3,5,"wide rec",16,4,5,16,0.5,"adam",0.001,100,150
"2217","5min",120,9818,18,2,3,5,"wide rec",16,4,5,16,0.5,"adam",0.001,100,150
"2218","5min",120,7,18,2,3,5,"wide rec",16,4,5,16,0.5,"adam",0.001,100,150
"2219","5min",120,155,18,2,3,5,"wide rec",16,4,5,16,0.5,"adam",0.001,100,150
"2220","5min",120,642,18,2,3,5,"wide rec",16,4,5,16,0.5,"adam",0.001,100,150
"2221","5min",121,890,18,2,1,1,"square",16,5,5,16,0.5,"adam",0.001,100,150
"2222","5min",121,9818,18,2,1,1,"square",16,5,5,16,0.5,"adam",0.001,100,150
"2223","5min",121,7,18,2,1,1,"square",16,5,5,16,0.5,"adam",0.001,100,150
"2224","5min",121,155,18,2,1,1,"square",16,5,5,16,0.5,"adam",0.001,100,150
"2225","5min",121,642,18,2,1,1,"square",16,5,5,16,0.5,"adam",0.001,100,150
"2226","5min",122,890,18,2,3,1,"long rec",16,5,5,16,0.5,"adam",0.001,100,150
"2227","5min",122,9818,18,2,3,1,"long rec",16,5,5,16,0.5,"adam",0.001,100,150
"2228","5min",122,7,18,2,3,1,"long rec",16,5,5,16,0.5,"adam",0.001,100,150
"2229","5min",122,155,18,2,3,1,"long rec",16,5,5,16,0.5,"adam",0.001,100,150
"2230","5min",122,642,18,2,3,1,"long rec",16,5,5,16,0.5,"adam",0.001,100,150
"2231","5min",123,890,18,2,1,3,"wide rec",16,5,5,16,0.5,"adam",0.001,100,150
"2232","5min",123,9818,18,2,1,3,"wide rec",16,5,5,16,0.5,"adam",0.001,100,150
"2233","5min",123,7,18,2,1,3,"wide rec",16,5,5,16,0.5,"adam",0.001,100,150
"2234","5min",123,155,18,2,1,3,"wide rec",16,5,5,16,0.5,"adam",0.001,100,150
"2235","5min",123,642,18,2,1,3,"wide rec",16,5,5,16,0.5,"adam",0.001,100,150
"2236","5min",124,890,18,2,3,3,"square",16,5,5,16,0.5,"adam",0.001,100,150
"2237","5min",124,9818,18,2,3,3,"square",16,5,5,16,0.5,"adam",0.001,100,150
"2238","5min",124,7,18,2,3,3,"square",16,5,5,16,0.5,"adam",0.001,100,150
"2239","5min",124,155,18,2,3,3,"square",16,5,5,16,0.5,"adam",0.001,100,150
"2240","5min",124,642,18,2,3,3,"square",16,5,5,16,0.5,"adam",0.001,100,150
"2241","5min",125,890,18,2,1,5,"wide rec",16,5,5,16,0.5,"adam",0.001,100,150
"2242","5min",125,9818,18,2,1,5,"wide rec",16,5,5,16,0.5,"adam",0.001,100,150
"2243","5min",125,7,18,2,1,5,"wide rec",16,5,5,16,0.5,"adam",0.001,100,150
"2244","5min",125,155,18,2,1,5,"wide rec",16,5,5,16,0.5,"adam",0.001,100,150
"2245","5min",125,642,18,2,1,5,"wide rec",16,5,5,16,0.5,"adam",0.001,100,150
"2246","5min",126,890,18,2,3,5,"wide rec",16,5,5,16,0.5,"adam",0.001,100,150
"2247","5min",126,9818,18,2,3,5,"wide rec",16,5,5,16,0.5,"adam",0.001,100,150
"2248","5min",126,7,18,2,3,5,"wide rec",16,5,5,16,0.5,"adam",0.001,100,150
"2249","5min",126,155,18,2,3,5,"wide rec",16,5,5,16,0.5,"adam",0.001,100,150
"2250","5min",126,642,18,2,3,5,"wide rec",16,5,5,16,0.5,"adam",0.001,100,150
